160, 0.45, 0.14, 0.00, 0
113, 0.35, 0.00, 0.13, 1
91, 0.56, 0.13, 0.00, 0
145, 0.60, -0.00, 0.14, 1
151, 0.38, 0.06, 0.00, 0
95, 0.41, 0.00, 0.19, 1
107, 0.62, 0.03, 0.00, 0
159, 0.52, -0.00, 0.17, 1
131, 0.35, -0.05, 0.00, 1
88, 0.49, -0.00, 0.18, 0
129, 0.63, -0.08, -0.00, 1
159, 0.44, -0.00, 0.12, 0
108, 0.36, -0.15, 0.00, 1
94, 0.58, -0.00, 0.11, 0
150, 0.58, -0.15, -0.00, 1
146, 0.36, 0.00, 0.03, 0
92, 0.43, -0.19, 0.00, 1
112, 0.63, -0.00, 0.00, 0
160, 0.50, -0.16, -0.00, 1
125, 0.35, -0.00, -0.08, 1
88, 0.52, -0.17, -0.00, 0
135, 0.62, -0.00, -0.10, 1
157, 0.42, -0.10, -0.00, 0
103, 0.38, -0.00, -0.17, 1
98, 0.60, -0.08, -0.00, 0
153, 0.56, 0.00, -0.16, 1
141, 0.36, -0.00, 0.00, 0
90, 0.45, -0.00, -0.19, 1
118, 0.63, 0.02, 0.00, 1
161, 0.48, 0.00, -0.15, 0
119, 0.35, 0.10, -0.00, 1
89, 0.54, 0.00, -0.15, 0
140, 0.61, 0.12, 0.00, 1
154, 0.40, 0.00, -0.08, 0
99, 0.39, 0.18, -0.00, 1
102, 0.61, 0.00, -0.06, 0
157, 0.55, 0.17, 0.00, 1
136, 0.35, 0.00, 0.03, 1
88, 0.47, 0.19, -0.00, 0
124, 0.63, -0.00, 0.05, 1
160, 0.45, 0.14, 0.00, 0
113, 0.35, 0.00, 0.13, 1
92, 0.56, 0.13, 0.00, 0
145, 0.60, -0.00, 0.14, 1
150, 0.38, 0.06, 0.00, 0
95, 0.41, 0.00, 0.19, 1
107, 0.62, 0.03, 0.00, 0
159, 0.52, -0.00, 0.17, 1
130, 0.35, -0.05, 0.00, 1
87, 0.49, -0.00, 0.18, 0
130, 0.63, -0.08, -0.00, 1
159, 0.44, -0.00, 0.12, 0
108, 0.36, -0.15, 0.00, 1
94, 0.58, -0.00, 0.11, 0
150, 0.58, -0.15, -0.00, 1
146, 0.37, -0.00, 0.03, 0
92, 0.43, -0.19, 0.00, 1
113, 0.63, -0.00, 0.00, 0
160, 0.50, -0.16, -0.00, 1
125, 0.35, -0.00, -0.08, 1
88, 0.52, -0.17, -0.00, 0
135, 0.62, 0.00, -0.10, 1
157, 0.41, -0.10, -0.00, 0
103, 0.38, -0.00, -0.17, 1
98, 0.60, -0.08, -0.00, 0
154, 0.56, 0.00, -0.16, 1
141, 0.36, 0.00, 0.00, 1
89, 0.45, -0.00, -0.19, 0
118, 0.63, 0.03, 0.00, 1
161, 0.48, 0.00, -0.15, 0
119, 0.35, 0.11, -0.00, 1
89, 0.54, 0.00, -0.15, 0
140, 0.61, 0.12, 0.00, 1
154, 0.40, 0.00, -0.08, 0
98, 0.39, 0.18, -0.00, 1
103, 0.61, 0.00, -0.06, 0
157, 0.54, 0.17, 0.00, 1
136, 0.35, -0.00, 0.03, 1
88, 0.47, 0.19, -0.00, 0
124, 0.63, -0.00, 0.05, 1
161, 0.45, 0.14, 0.00, 0
113, 0.35, 0.00, 0.13, 1
91, 0.56, 0.13, 0.00, 0
145, 0.60, -0.00, 0.14, 1
150, 0.38, 0.06, 0.00, 0
95, 0.41, 0.00, 0.19, 1
107, 0.62, 0.03, 0.00, 0
159, 0.52, -0.00, 0.17, 1
130, 0.35, -0.05, -0.00, 1
87, 0.50, 0.00, 0.18, 0
130, 0.63, -0.08, -0.00, 1
159, 0.43, -0.00, 0.12, 0
108, 0.36, -0.15, 0.00, 1
94, 0.58, -0.00, 0.11, 0
150, 0.58, -0.15, -0.00, 1
146, 0.36, -0.00, 0.03, 0
91, 0.43, -0.19, 0.00, 1
113, 0.63, 0.00, -0.00, 1
160, 0.50, -0.16, -0.00, 0
124, 0.34, 0.00, -0.08, 1
88, 0.52, -0.17, 0.00, 0
135, 0.62, 0.00, -0.10, 1
157, 0.41, -0.10, -0.00, 0
103, 0.38, -0.00, -0.17, 1
98, 0.60, -0.08, -0.00, 0
147, 0.56, 0.00, -0.16, 1
92, 0.35, -0.00, -0.00, 0
112, 0.45, -0.00, -0.19, 1
160, 0.63, 0.03, -0.00, 1
125, 0.48, 0.00, -0.15, 0
88, 0.35, 0.11, 0.00, 1
134, 0.54, -0.00, -0.15, 0
157, 0.61, 0.12, 0.00, 1
104, 0.40, 0.00, -0.08, 0
97, 0.39, 0.18, -0.00, 1
153, 0.61, 0.00, -0.06, 0
142, 0.54, 0.17, 0.00, 1
90, 0.35, -0.00, 0.03, 1
117, 0.47, 0.19, -0.00, 0
161, 0.63, -0.00, 0.05, 1
119, 0.45, 0.14, 0.00, 0
89, 0.35, -0.00, 0.13, 1
140, 0.56, 0.13, -0.00, 0
154, 0.60, -0.00, 0.14, 1
99, 0.38, 0.06, 0.00, 0
102, 0.41, 0.00, 0.19, 1
156, 0.62, 0.03, 0.00, 0
137, 0.52, -0.00, 0.17, 1
88, 0.35, -0.05, -0.00, 1
123, 0.50, 0.00, 0.18, 0
160, 0.63, -0.08, -0.00, 1
114, 0.43, -0.00, 0.12, 0
91, 0.36, -0.15, 0.00, 1
145, 0.58, 0.00, 0.11, 0
151, 0.58, -0.15, -0.00, 1
95, 0.36, -0.00, 0.03, 0
107, 0.43, -0.19, 0.00, 1
158, 0.63, 0.00, -0.00, 1
131, 0.50, -0.16, -0.00, 0
88, 0.35, 0.00, -0.08, 1
129, 0.52, -0.17, 0.00, 0
159, 0.62, 0.00, -0.10, 1
108, 0.41, -0.10, -0.00, 0
94, 0.38, -0.00, -0.17, 1
149, 0.60, -0.08, -0.00, 0
146, 0.56, 0.00, -0.16, 1
92, 0.35, -0.00, -0.00, 0
112, 0.45, -0.00, -0.19, 1
160, 0.63, 0.03, 0.00, 1
125, 0.47, 0.00, -0.15, 0
88, 0.35, 0.11, 0.00, 1
135, 0.54, -0.00, -0.15, 0
157, 0.61, 0.12, 0.00, 1
103, 0.39, 0.00, -0.08, 0
98, 0.40, 0.18, -0.00, 1
153, 0.61, 0.00, -0.05, 0
142, 0.54, 0.17, 0.00, 1
90, 0.35, -0.00, 0.03, 1
118, 0.47, 0.19, -0.00, 0
161, 0.63, -0.00, 0.06, 1
119, 0.45, 0.14, 0.00, 0
89, 0.36, -0.00, 0.13, 1
140, 0.56, 0.13, -0.00, 0
155, 0.60, -0.00, 0.14, 1
99, 0.38, 0.05, 0.00, 0
102, 0.41, 0.00, 0.19, 1
156, 0.62, 0.03, 0.00, 0
136, 0.52, -0.00, 0.17, 1
88, 0.35, -0.06, -0.00, 1
123, 0.50, 0.00, 0.18, 0
161, 0.63, -0.08, -0.00, 1
114, 0.43, -0.00, 0.12, 0
91, 0.36, -0.15, -0.00, 1
145, 0.58, 0.00, 0.11, 0
150, 0.58, -0.15, -0.00, 1
95, 0.36, -0.00, 0.03, 0
107, 0.43, -0.19, 0.00, 1
159, 0.63, -0.00, 0.00, 0
131, 0.50, -0.16, -0.00, 1
88, 0.35, 0.00, -0.08, 1
129, 0.52, -0.17, 0.00, 0
159, 0.62, 0.00, -0.10, 1
108, 0.41, -0.10, -0.00, 0
94, 0.38, 0.00, -0.17, 1
150, 0.60, -0.08, 0.00, 0
146, 0.56, 0.00, -0.16, 1
92, 0.35, -0.00, -0.00, 0
112, 0.45, -0.00, -0.19, 1
160, 0.63, 0.03, 0.00, 1
125, 0.47, 0.00, -0.15, 0
88, 0.35, 0.11, 0.00, 1
135, 0.54, -0.00, -0.15, 0
157, 0.61, 0.12, 0.00, 1
103, 0.39, 0.00, -0.08, 0
98, 0.40, 0.18, 0.00, 1
154, 0.61, -0.00, -0.05, 0
142, 0.54, 0.17, 0.00, 1
89, 0.35, -0.00, 0.03, 1
118, 0.48, 0.19, -0.00, 0
161, 0.63, -0.00, 0.06, 1
119, 0.45, 0.14, 0.00, 0
89, 0.35, -0.00, 0.13, 1
140, 0.56, 0.13, -0.00, 0
154, 0.60, -0.00, 0.14, 1
99, 0.38, 0.05, 0.00, 0
102, 0.41, -0.00, 0.19, 1
157, 0.62, 0.03, -0.00, 0
136, 0.52, -0.00, 0.17, 1
88, 0.35, -0.06, -0.00, 1
124, 0.50, 0.00, 0.18, 0
160, 0.63, -0.08, -0.00, 1
113, 0.43, -0.00, 0.12, 0
91, 0.36, -0.15, -0.00, 1
145, 0.58, 0.00, 0.11, 0
150, 0.58, -0.15, -0.00, 1
95, 0.36, -0.00, 0.03, 0
107, 0.44, -0.19, -0.00, 1
159, 0.63, -0.00, -0.00, 1
131, 0.50, -0.16, -0.00, 0
88, 0.35, 0.00, -0.08, 1
129, 0.52, -0.17, 0.00, 0
159, 0.62, 0.00, -0.10, 1
108, 0.41, -0.10, -0.00, 0
94, 0.38, 0.00, -0.17, 1
150, 0.60, -0.08, 0.00, 0
146, 0.56, 0.00, -0.16, 1
92, 0.35, 0.00, 0.00, 1
112, 0.45, 0.00, -0.19, 0
160, 0.63, 0.03, -0.00, 1
125, 0.47, 0.00, -0.15, 0
88, 0.35, 0.11, 0.00, 1
135, 0.55, -0.00, -0.15, 0
157, 0.61, 0.12, 0.00, 1
103, 0.39, 0.00, -0.08, 0
98, 0.40, 0.18, 0.00, 1
154, 0.61, -0.00, -0.05, 0
141, 0.54, 0.17, 0.00, 1
90, 0.35, -0.00, 0.03, 1
118, 0.48, 0.19, 0.00, 0
161, 0.63, -0.00, 0.06, 1
119, 0.45, 0.14, 0.00, 0
89, 0.36, -0.00, 0.13, 1
141, 0.56, 0.13, -0.00, 0
154, 0.60, -0.00, 0.14, 1
99, 0.38, 0.05, 0.00, 0
103, 0.42, -0.00, 0.19, 1
156, 0.62, 0.03, -0.00, 0
136, 0.52, -0.00, 0.17, 1
88, 0.35, -0.06, -0.00, 1
124, 0.50, -0.00, 0.18, 0
160, 0.63, -0.08, -0.00, 1
113, 0.43, -0.00, 0.12, 0
91, 0.36, -0.15, -0.00, 1
145, 0.58, 0.00, 0.10, 0
150, 0.58, -0.15, -0.00, 1
95, 0.36, -0.00, 0.02, 0
107, 0.44, -0.19, -0.00, 1
159, 0.63, -0.00, -0.00, 1
130, 0.49, -0.16, -0.00, 0
88, 0.35, 0.00, -0.08, 1
130, 0.53, -0.17, -0.00, 0
159, 0.62, 0.00, -0.10, 1
108, 0.41, -0.10, -0.00, 0
94, 0.38, 0.00, -0.17, 1
150, 0.60, -0.08, 0.00, 0
146, 0.56, 0.00, -0.16, 1
91, 0.35, 0.00, 0.00, 1
113, 0.45, -0.00, -0.19, 0
160, 0.63, 0.03, -0.00, 1
124, 0.47, 0.00, -0.15, 0
88, 0.35, 0.11, 0.00, 1
136, 0.55, -0.00, -0.15, 0
157, 0.61, 0.12, 0.00, 1
103, 0.39, 0.00, -0.08, 0
98, 0.40, 0.18, 0.00, 1
154, 0.61, -0.00, -0.05, 0
141, 0.54, 0.17, 0.00, 1
89, 0.35, -0.00, 0.03, 1
118, 0.48, 0.19, 0.00, 0
161, 0.63, 0.00, 0.06, 1
119, 0.45, 0.14, 0.00, 0
89, 0.36, -0.00, 0.13, 1
141, 0.56, 0.13, -0.00, 0
154, 0.60, -0.00, 0.14, 1
99, 0.38, 0.05, 0.00, 0
103, 0.42, -0.00, 0.19, 1
157, 0.62, 0.03, -0.00, 0
136, 0.52, -0.00, 0.17, 1
88, 0.35, -0.06, -0.00, 1
124, 0.50, -0.00, 0.18, 0
160, 0.63, -0.08, 0.00, 1
113, 0.43, -0.00, 0.12, 0
91, 0.36, -0.15, -0.00, 1
146, 0.58, 0.00, 0.10, 0
150, 0.58, -0.15, -0.00, 1
95, 0.36, -0.00, 0.02, 0
108, 0.44, -0.19, -0.00, 1
159, 0.63, -0.00, -0.00, 1
130, 0.49, -0.16, -0.00, 0
87, 0.35, 0.00, -0.09, 1
130, 0.52, -0.17, -0.00, 0
159, 0.62, -0.00, -0.11, 1
108, 0.41, -0.10, -0.00, 0
95, 0.38, 0.00, -0.17, 1
150, 0.60, -0.08, 0.00, 0
146, 0.56, 0.00, -0.16, 1
92, 0.35, 0.00, 0.00, 1
113, 0.46, 0.00, -0.19, 0
160, 0.63, 0.03, -0.00, 1
124, 0.47, 0.00, -0.15, 0
88, 0.35, 0.11, 0.00, 1
136, 0.55, 0.00, -0.15, 0
157, 0.61, 0.13, -0.00, 1
103, 0.39, 0.00, -0.08, 0
98, 0.40, 0.18, 0.00, 1
154, 0.61, -0.00, -0.05, 0
141, 0.54, 0.17, 0.00, 1
89, 0.35, -0.00, 0.03, 1
119, 0.48, 0.19, 0.00, 0
161, 0.63, 0.00, 0.06, 1
119, 0.45, 0.14, 0.00, 0
89, 0.36, -0.00, 0.13, 1
141, 0.56, 0.13, 0.00, 0
154, 0.60, -0.00, 0.14, 1
DMA experiment with rp2040
frequency_count_khz = 150001
div 4.613712, idiv 4, ifrac 9
160, 0.63, 0.02, 0.00, 1
124, 0.49, 0.00, -0.16, 0
88, 0.35, 0.10, 0.00, 1
136, 0.53, 0.00, -0.16, 0
156, 0.61, 0.11, 0.00, 1
103, 0.40, 0.00, -0.09, 0
98, 0.38, 0.17, 0.00, 1
154, 0.60, 0.00, -0.07, 0
141, 0.55, 0.16, 0.00, 1
89, 0.35, -0.00, 0.02, 1
119, 0.47, 0.19, 0.00, 0
161, 0.63, -0.00, 0.04, 1
118, 0.46, 0.15, 0.00, 0
89, 0.35, 0.00, 0.12, 1
141, 0.55, 0.14, 0.00, 0
154, 0.60, -0.00, 0.13, 1
98, 0.38, 0.07, 0.00, 0
103, 0.40, 0.00, 0.19, 1
157, 0.62, 0.04, 0.00, 0
135, 0.53, -0.00, 0.17, 1
88, 0.35, -0.04, -0.00, 1
124, 0.49, 0.00, 0.19, 0
160, 0.63, -0.07, -0.00, 1
113, 0.44, -0.00, 0.13, 0
92, 0.36, -0.14, -0.00, 1
146, 0.57, 0.00, 0.12, 0
150, 0.59, -0.15, 0.00, 1
94, 0.37, -0.00, 0.04, 0
108, 0.42, -0.19, -0.00, 1
159, 0.62, 0.00, 0.01, 0
130, 0.51, -0.16, -0.00, 1
87, 0.34, 0.00, -0.07, 1
130, 0.51, -0.17, -0.00, 0
159, 0.62, 0.00, -0.09, 1
107, 0.42, -0.11, 0.00, 0
95, 0.37, 0.00, -0.16, 1
150, 0.59, -0.09, -0.00, 0
145, 0.57, 0.00, -0.16, 1
91, 0.36, -0.01, -0.00, 0
113, 0.44, 0.00, -0.19, 1
161, 0.63, 0.02, 0.00, 1
124, 0.49, 0.00, -0.16, 0
88, 0.35, 0.10, -0.00, 1
136, 0.53, 0.00, -0.16, 0
156, 0.61, 0.12, 0.00, 1
102, 0.40, 0.00, -0.09, 0
99, 0.39, 0.18, 0.00, 1
154, 0.60, -0.00, -0.07, 0
140, 0.55, 0.16, 0.00, 1
89, 0.35, -0.00, 0.02, 1
119, 0.47, 0.19, -0.00, 0
161, 0.63, -0.00, 0.04, 1
118, 0.46, 0.14, -0.00, 0
90, 0.35, -0.00, 0.12, 1
142, 0.56, 0.14, 0.00, 0
153, 0.60, 0.00, 0.13, 1
98, 0.38, 0.06, 0.00, 0
103, 0.40, -0.00, 0.19, 1
157, 0.62, 0.04, -0.00, 0
135, 0.53, -0.00, 0.17, 1
88, 0.35, -0.05, -0.00, 1
125, 0.49, -0.00, 0.18, 0
160, 0.63, -0.07, -0.00, 1
112, 0.44, 0.00, 0.13, 0
92, 0.36, -0.14, -0.00, 1
146, 0.57, -0.00, 0.12, 0
150, 0.59, -0.15, -0.00, 1
94, 0.37, -0.00, 0.04, 0
108, 0.42, -0.19, 0.00, 1
159, 0.62, -0.00, 0.01, 0
129, 0.51, -0.16, -0.00, 1
87, 0.34, -0.00, -0.07, 1
130, 0.51, -0.17, -0.00, 0
159, 0.62, 0.00, -0.09, 1
107, 0.42, -0.11, -0.00, 0
95, 0.37, 0.00, -0.16, 1
150, 0.59, -0.09, -0.00, 0
145, 0.57, 0.00, -0.16, 1
92, 0.36, -0.01, -0.00, 0
113, 0.44, -0.00, -0.19, 1
160, 0.63, 0.02, 0.00, 1
124, 0.49, 0.00, -0.16, 0
88, 0.35, 0.10, 0.00, 1
136, 0.53, -0.00, -0.16, 0
157, 0.62, 0.11, -0.00, 1
102, 0.40, 0.00, -0.09, 0
99, 0.39, 0.17, 0.00, 1
154, 0.60, 0.00, -0.07, 0
140, 0.55, 0.16, 0.00, 1
89, 0.35, 0.00, 0.02, 1
119, 0.47, 0.19, 0.00, 0
161, 0.63, -0.00, 0.04, 1
118, 0.46, 0.14, 0.00, 0
89, 0.35, -0.00, 0.12, 1
141, 0.55, 0.14, -0.00, 0
153, 0.60, -0.00, 0.13, 1
98, 0.38, 0.06, 0.00, 0
104, 0.41, -0.00, 0.19, 1
157, 0.62, 0.04, 0.00, 0
135, 0.53, 0.00, 0.17, 1
88, 0.35, -0.04, 0.00, 1
125, 0.49, 0.00, 0.18, 0
160, 0.63, -0.07, -0.00, 1
112, 0.44, -0.00, 0.13, 0
92, 0.36, -0.14, 0.00, 1
146, 0.57, 0.00, 0.12, 0
150, 0.59, -0.15, -0.00, 1
94, 0.37, -0.00, 0.04, 0
108, 0.42, -0.19, -0.00, 1
159, 0.62, -0.00, 0.01, 0
129, 0.51, -0.16, 0.00, 1
88, 0.35, 0.00, -0.07, 1
131, 0.51, -0.17, -0.00, 0
113, 0.62, 0.00, -0.09, 1
91, 0.42, -0.11, -0.00, 0
145, 0.37, -0.00, -0.16, 1
150, 0.59, -0.09, 0.00, 0
94, 0.57, 0.00, -0.16, 1
107, 0.36, -0.01, -0.00, 0
159, 0.44, 0.00, -0.19, 1
130, 0.63, 0.02, 0.00, 1
88, 0.48, -0.00, -0.15, 0
130, 0.35, 0.10, 0.00, 1
159, 0.54, 0.00, -0.16, 0
108, 0.61, 0.12, 0.00, 1
95, 0.40, 0.00, -0.09, 0
150, 0.39, 0.17, -0.00, 1
146, 0.60, 0.00, -0.07, 0
91, 0.55, 0.16, 0.00, 1
113, 0.35, -0.00, 0.02, 1
160, 0.47, 0.19, 0.00, 0
124, 0.63, 0.00, 0.05, 1
88, 0.46, 0.14, 0.00, 0
135, 0.35, -0.00, 0.12, 1
157, 0.55, 0.14, 0.00, 0
103, 0.60, -0.00, 0.13, 1
98, 0.38, 0.06, -0.00, 0
154, 0.41, 0.00, 0.19, 1
141, 0.62, 0.04, 0.00, 0
89, 0.53, -0.00, 0.17, 1
118, 0.35, -0.04, -0.00, 1
161, 0.49, -0.00, 0.18, 0
119, 0.63, -0.07, 0.00, 1
89, 0.44, -0.00, 0.13, 0
141, 0.36, -0.14, -0.00, 1
154, 0.57, 0.00, 0.12, 0
98, 0.58, -0.15, -0.00, 1
103, 0.37, 0.00, 0.04, 0
156, 0.43, -0.19, -0.00, 1
135, 0.62, -0.00, 0.01, 0
88, 0.51, -0.16, -0.00, 1
124, 0.35, 0.00, -0.07, 1
160, 0.51, -0.17, -0.00, 0
113, 0.62, 0.00, -0.09, 1
92, 0.42, -0.11, -0.00, 0
146, 0.37, 0.00, -0.16, 1
150, 0.59, -0.09, -0.00, 0
94, 0.57, 0.00, -0.16, 1
108, 0.36, -0.01, 0.00, 0
159, 0.45, 0.00, -0.19, 1
130, 0.63, 0.02, 0.00, 1
87, 0.48, 0.00, -0.15, 0
130, 0.35, 0.10, 0.00, 1
159, 0.54, 0.00, -0.16, 0
107, 0.61, 0.12, 0.00, 1
95, 0.40, 0.00, -0.09, 0
150, 0.39, 0.18, -0.00, 1
146, 0.60, 0.00, -0.06, 0
91, 0.55, 0.16, -0.00, 1
113, 0.35, -0.00, 0.02, 1
160, 0.47, 0.19, 0.00, 0
124, 0.63, -0.00, 0.05, 1
88, 0.46, 0.14, 0.00, 0
136, 0.35, -0.00, 0.12, 1
157, 0.56, 0.14, 0.00, 0
103, 0.60, -0.00, 0.13, 1
98, 0.38, 0.06, 0.00, 0
154, 0.40, 0.00, 0.19, 1
141, 0.62, 0.04, -0.00, 0
89, 0.53, 0.00, 0.17, 1
119, 0.35, -0.05, -0.00, 1
161, 0.49, -0.00, 0.18, 0
118, 0.63, -0.07, -0.00, 1
89, 0.44, -0.00, 0.13, 0
141, 0.36, -0.14, -0.00, 1
154, 0.58, -0.00, 0.12, 0
98, 0.58, -0.15, -0.00, 1
103, 0.37, 0.00, 0.04, 0
156, 0.42, -0.19, 0.00, 1
135, 0.62, 0.00, 0.01, 0
88, 0.51, -0.16, -0.00, 1
124, 0.35, 0.00, -0.07, 1
160, 0.51, -0.17, -0.00, 0
113, 0.62, 0.00, -0.10, 1
92, 0.42, -0.11, -0.00, 0
146, 0.37, 0.00, -0.16, 1
150, 0.59, -0.09, -0.00, 0
95, 0.57, 0.00, -0.16, 1
108, 0.36, -0.01, 0.00, 0
159, 0.45, -0.00, -0.19, 1
130, 0.63, 0.02, -0.00, 1
88, 0.48, 0.00, -0.15, 0
130, 0.35, 0.10, -0.00, 1
159, 0.54, 0.00, -0.16, 0
107, 0.61, 0.12, 0.00, 1
94, 0.40, 0.00, -0.09, 0
150, 0.39, 0.18, 0.00, 1
145, 0.60, 0.00, -0.06, 0
91, 0.55, 0.16, -0.00, 1
113, 0.35, 0.00, 0.02, 1
160, 0.47, 0.19, -0.00, 0
124, 0.63, -0.00, 0.05, 1
88, 0.46, 0.14, 0.00, 0
136, 0.35, -0.00, 0.12, 1
157, 0.56, 0.14, 0.00, 0
103, 0.60, -0.00, 0.13, 1
98, 0.38, 0.06, 0.00, 0
154, 0.41, -0.00, 0.19, 1
141, 0.62, 0.04, 0.00, 0
89, 0.53, 0.00, 0.17, 1
119, 0.35, -0.05, 0.00, 1
161, 0.49, 0.00, 0.18, 0
118, 0.63, -0.07, -0.00, 1
89, 0.44, -0.00, 0.13, 0
141, 0.36, -0.14, -0.00, 1
153, 0.58, -0.00, 0.11, 0
98, 0.58, -0.15, -0.00, 1
103, 0.37, -0.00, 0.04, 0
157, 0.43, -0.19, -0.00, 1
135, 0.63, -0.00, 0.01, 0
88, 0.51, -0.16, 0.00, 1
125, 0.35, -0.00, -0.07, 1
160, 0.51, -0.17, 0.00, 0
112, 0.62, 0.00, -0.10, 1
92, 0.42, -0.11, -0.00, 0
146, 0.38, 0.00, -0.16, 1
150, 0.59, -0.09, -0.00, 0
94, 0.57, 0.00, -0.16, 1
108, 0.36, -0.01, -0.00, 0
159, 0.45, 0.00, -0.19, 1
130, 0.63, 0.02, 0.00, 1
87, 0.48, -0.00, -0.15, 0
130, 0.35, 0.10, -0.00, 1
159, 0.54, 0.00, -0.15, 0
107, 0.61, 0.12, 0.00, 1
95, 0.40, 0.00, -0.09, 0
150, 0.39, 0.18, 0.00, 1
145, 0.60, 0.00, -0.06, 0
91, 0.55, 0.17, 0.00, 1
113, 0.35, -0.00, 0.02, 1
161, 0.47, 0.19, 0.00, 0
124, 0.63, 0.00, 0.05, 1
88, 0.46, 0.14, -0.00, 0
136, 0.35, 0.00, 0.13, 1
156, 0.56, 0.14, 0.00, 0
102, 0.60, -0.00, 0.14, 1
99, 0.38, 0.06, 0.00, 0
154, 0.41, -0.00, 0.19, 1
140, 0.62, 0.03, 0.00, 0
89, 0.53, -0.00, 0.17, 1
119, 0.35, -0.05, -0.00, 1
161, 0.49, -0.00, 0.18, 0
118, 0.63, -0.07, 0.00, 1
89, 0.44, 0.00, 0.13, 0
141, 0.36, -0.15, -0.00, 1
153, 0.58, -0.00, 0.11, 0
98, 0.58, -0.15, -0.00, 1
103, 0.37, -0.00, 0.03, 0
157, 0.43, -0.19, -0.00, 1
135, 0.62, -0.00, 0.01, 0
88, 0.50, -0.16, -0.00, 1
125, 0.35, 0.00, -0.08, 1
160, 0.51, -0.17, 0.00, 0
112, 0.62, -0.00, -0.10, 1
92, 0.42, -0.11, 0.00, 0
146, 0.38, 0.00, -0.16, 1
150, 0.59, -0.09, -0.00, 0
94, 0.57, 0.00, -0.16, 1
108, 0.36, -0.01, -0.00, 0
159, 0.45, 0.00, -0.19, 1
129, 0.63, 0.02, 0.00, 1
87, 0.48, 0.00, -0.15, 0
131, 0.35, 0.10, 0.00, 1
159, 0.54, -0.00, -0.15, 0
107, 0.61, 0.12, -0.00, 1
95, 0.40, 0.00, -0.08, 0
150, 0.39, 0.18, 0.00, 1
145, 0.61, 0.00, -0.06, 0
91, 0.55, 0.16, 0.00, 1
113, 0.35, -0.00, 0.02, 1
160, 0.47, 0.19, -0.00, 0
123, 0.63, -0.00, 0.05, 1
88, 0.46, 0.14, 0.00, 0
136, 0.35, -0.00, 0.13, 1
156, 0.56, 0.13, -0.00, 0
102, 0.60, 0.00, 0.14, 1
99, 0.38, 0.06, 0.00, 0
154, 0.41, -0.00, 0.19, 1
140, 0.62, 0.03, 0.00, 0
89, 0.53, -0.00, 0.17, 1
119, 0.35, -0.05, -0.00, 1
161, 0.49, -0.00, 0.18, 0
118, 0.63, -0.07, -0.00, 1
90, 0.44, -0.00, 0.13, 0
142, 0.36, -0.15, -0.00, 1
153, 0.58, 0.00, 0.11, 0
98, 0.58, -0.15, -0.00, 1
103, 0.37, -0.00, 0.03, 0
157, 0.43, -0.19, -0.00, 1
135, 0.62, -0.00, 0.01, 0
88, 0.50, -0.16, -0.00, 1
125, 0.35, 0.00, -0.08, 1
160, 0.52, -0.17, -0.00, 0
112, 0.62, 0.00, -0.10, 1
92, 0.42, -0.11, -0.00, 0
146, 0.38, -0.00, -0.16, 1
149, 0.59, -0.09, 0.00, 0
94, 0.56, 0.00, -0.16, 1
108, 0.36, -0.01, -0.00, 0
159, 0.45, 0.00, -0.19, 1
129, 0.63, 0.02, 0.00, 1
87, 0.48, 0.00, -0.15, 0
131, 0.35, 0.10, 0.00, 1
159, 0.54, 0.00, -0.15, 0
107, 0.61, 0.12, 0.00, 1
95, 0.40, 0.00, -0.08, 0
151, 0.39, 0.18, 0.00, 1
145, 0.61, 0.00, -0.06, 0
91, 0.55, 0.16, 0.00, 1
114, 0.35, -0.00, 0.02, 1
160, 0.47, 0.19, 0.00, 0
123, 0.63, -0.00, 0.05, 1
88, 0.46, 0.14, -0.00, 0
136, 0.35, -0.00, 0.13, 1
156, 0.56, 0.13, 0.00, 0
102, 0.60, -0.00, 0.14, 1
99, 0.38, 0.06, -0.00, 0
154, 0.41, -0.00, 0.19, 1
140, 0.62, 0.03, 0.00, 0
89, 0.53, -0.00, 0.17, 1
119, 0.35, -0.05, -0.00, 1
161, 0.49, -0.00, 0.18, 0
118, 0.63, -0.07, -0.00, 1
90, 0.44, 0.00, 0.13, 0
157, 0.36, -0.15, -0.00, 1
103, 0.58, 0.00, 0.11, 0
99, 0.58, -0.15, -0.00, 1
154, 0.36, 0.00, 0.03, 0
141, 0.43, -0.19, -0.00, 1
89, 0.63, -0.00, 0.01, 0
118, 0.50, -0.16, -0.00, 1
161, 0.35, 0.00, -0.08, 1
118, 0.52, -0.17, -0.00, 0
89, 0.62, 0.00, -0.10, 1
141, 0.42, -0.11, 0.00, 0
154, 0.38, 0.00, -0.17, 1
98, 0.60, -0.09, 0.00, 0
103, 0.56, 0.00, -0.16, 1
157, 0.36, -0.01, 0.00, 0
135, 0.45, 0.00, -0.19, 1
88, 0.63, 0.02, 0.00, 1
124, 0.48, 0.00, -0.15, 0
160, 0.35, 0.10, 0.00, 1
113, 0.54, -0.00, -0.15, 0
92, 0.61, 0.12, 0.00, 1
146, 0.40, -0.00, -0.08, 0
150, 0.39, 0.18, 0.00, 1
95, 0.61, -0.00, -0.06, 0
107, 0.55, 0.17, 0.00, 1
159, 0.35, 0.00, 0.02, 1
130, 0.47, 0.19, 0.00, 0
88, 0.63, -0.00, 0.05, 1
130, 0.45, 0.14, 0.00, 0
